SITEID;NOMBRE DE SITIO;LATITUDE;LONGITUDE;NIC/NIS;Distribuidora;Llave Requerida;Altura;Columna1;In-Building;Support Type;Porte;Tech;Tipo de Transmision;Nombre para Propietario ;Tipo Ubicaci¢n;Propietario;Direcci¢n;Municipio
390241;SAN LUIS TALPA;13.47856;-89.08478;515589301;DELSUR;;24;;OUTDOOR;MONOPOLO;PEQUE•O;2G/3G/4G;MW;TES0956 San Luis Talpa;Co-Ubicado;TIGO;Lotificacion Narvaes, Poligono 17, lote numero 11, San Luis Talpa, La Paz.;San Luis Talpa
391711;PARQUE LOS CIPRESES;13.68241;-89.29257;517280101;DELSUR;;21;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;Parque Los Cipreses Parque Los Cipreses;Co-Ubicado;TETRA;Parque Los Cipreces, Parque de Colonia San Antonio Las Palmeras, 8 ave Norte Santa Tecla;Santa Tecla
390242;SAN MARCELINO;13.348183;-89.013259;602710100;DELSUR;;57;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;PaseoˇdelˇSol;Co-Ubicado;TETRA;Canton San Marcelino, Hacienda Santa Teresa, San Pedro Masahuat, La Paz (a la entrada de Costa del Sol);San Pedro Masahuat
391719;IGLESIA LOS MORMONES;13.683881;-89.246453;5548606;CAESS;;18;;OUTDOOR;MONOPOLO;PEQUE•O;UL;MW;TSVTF05061 Mormones;Co-Ubicado;TORRECOM;BOULEVARD OSCAR ARNULFO ROMERO, AVE. EL ESPINO Y CALLE EL PEDREGAL (CONTIGUO A TEMPLO MORMON);Antiguo Cuscatlan
390243;TIHUILOCOYO;13.43964;-88.98239;515576001;DELSUR;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;TES1033 TIHUILOCOYO;Co-Ubicado;TIGO;Calle Principal Canton Tihuilocoyo( A 150 metros de escuela del CantonTihulocoyo) , Santiago Nonualco. La Paz.;Santiago Nonualco
391734;VALLA EL PEDREGAL MERLIOT;13.678361;-89.260632;Pendiente;N/A;;21;;OUTDOOR;VALLA;PEQUE•O;UL;FO;177 EL PEDREGAL PJE. 9;Co-Ubicado;VIVA OUTDOOR;Calle El Pedregal Pje.9 Sur, Ciudad Merliot;Antiguo Cuscatlan
390244;COSTA DEL SOL IV (CLARO);13.339889;-88.992521;Pendiente;N/A;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;COSTA DEL SOL IV SV-02-0264-09;Co-Ubicado;Sites Tp;"Lote de naturaleza r£stico, ubicado al Oriente del inmueble general , al Pte.del Lote destinado al Hotel ""Playas Doradas"", en la primera porci¢n de Hacienda Santa Teresa, marcado con el # 8, de la Lotificaci¢n denominada ""Costa del Sol"", Lote # 8.";San Luis La Herradura
391735;FUSADES;13.66838;-89.2558;Pendiente;N/A;;20;;OUTDOOR;AZOTEA;PEQUE•O;UL;FO;Fusades  Santa Elena;Arrendado;TEM ARRENDADOS;Boulevard Luis Poma, edificio Fusades Santa Elena.;Antiguo Cuscatlan
390245;SANTIAGO NONUALCO CENTRO;13.511859;-88.940971;Pendiente;N/A;;30;;OUTDOOR;MONOPOLO;PEQUE•O;3G/4G;FO;Santiago Nonualco Centro;Co-Ubicado;PUBLIMOVIL;Barrio El Calvario, Av. Alberto Masferrer y calle Francisco Moraz†n, #14, Santiago Nonualco;Santiago Nonualco
391745;BULEVAR CUSCATLAN;13.655255;-89.255822;602753000;DELSUR;;42;;OUTDOOR;AZOTEA;PEQUE•O;UL;FO;SKY-00119 NUEVO CUSCATLAN;Co-Ubicado;TESCO SA DE CV;Edificio Infinity Tower Santa Elena Bulevar Cuscatlan Santa Elena, Nuevo Cuscatlan La Libertad;Nuevo Cuscatlan 
390246;SAN SEBASTIAN ARRIBA;13.566094;-88.948046;517154301;DELSUR;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES63517-B San Sebastian Arriba;Co-Ubicado;SBA;Cant¢n San Sebasti†n Arriba, Municipio de Santiago Nonualco, Departamento de La Paz;San Pedro Nonualco
391747;VILLAS DE LA MONTANA;13.68979;-89.27227;602857700;DELSUR;;20;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF05104 Vistas De La Monta§a;Co-Ubicado;TORRECOM;Final Avenida A, Colonia La Sabana;Santa Tecla
390247;SANTA MARIA OSTUMA;13.617801;-88.926144;516988701;DELSUR;;57;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;Santa Maria de Ostuma;Co-Ubicado;TETRA;ˇSituado en los suburbios, al rumbo sur del barrio Las Delicias, Municipio de Santa Maria Ostuma, Departamento de La Paz.;Santa Maria Ostuma
391753;DAMIAN VILLACORTA;13.672913;-89.283765;Pendiente;N/A;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF05069 Parque San Martin;Co-Ubicado;TORRECOM;CARETERA PANAMERICANA ENTRE 5ta Y 7ma avenida sur, Santa tecla, La Libertad;Santa Tecla
390248;EL CHILE;13.583972;-88.876023;516792601;DELSUR;;45;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;El Chile El Chile;Co-Ubicado;TETRA;ˇCanton Santiago El Chile, San Juan Nonualco, Depto. La Paz;San Juan Nonualco
391754;ESCUELA MILITAR;13.683742;-89.251605;Pendiente;N/A;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF05034 Escuela Militar;Co-Ubicado;TORRECOM;Intersecci¢n entre Av. JerusalÇn y Bulevar Monse§or Romero, Frente a Escuela Militar Capitan General Gerardo Barrios;Antiguo Cuscatlan
390249;ZACATECOLUCA 12;13.49061;-88.895;Pendiente;N/A;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES58226-A Zacatecoluca 12;Co-Ubicado;SBA;Canton Las Piedronas San Juan Nonualco, La Paz.;San Juan Nonualco
391755;PLAZA MERLIOT;13.679673;-89.276427;603607400;DELSUR;;27;;OUTDOOR;VALLA;PEQUE•O;UL;FO;154 Plaza Merliot;Co-Ubicado;VIVA OUTDOOR;Calle Chiltiupan, frente a Plaza Merliot;Santa Tecla
390250;EL MIRADOR;13.51226;-89.08498;516973301;DELSUR;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;El Mirador;Co-Ubicado;TETRA;Cant¢n Comalapa, km 31 calle antigua a San Salvador o las via Tejera, Municipio de San Juan Talpa, Departamento de La Paz. ;San Juan Talpa
391757;CONDADO SANTA ROSA;13.678855;-89.300822;601038000;DELSUR;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF05023 Condado Santa Rosa;Co-Ubicado;TORRECOM;BULEVAR MONSE•OR ROMERO, FRENTE SUPER SELECTOS CENTRO COMERCIAL SANTA ROSA, SANTA TECLA, LA LIBERTAD;Santa Tecla
390251;HOTEL QUALITY;13.46931;-89.0644;N/A;N/A;;16;;OUTDOOR;AZOTEA;PEQUE•O;2G/3G/4G;FO;Hotel Quality;Arrendado;TEM ARRENDADOS;Lotificaci¢n la Pista 2, Pol°gono 9, Ave. Casa 3 Lotes 4 jurisdicci¢n de San Lu°s Talpa, La Paz.;San Luis Talpa
391761;HOTEL BEVERLY HILLS;13.661521;-89.25293;N/A;N/A;;23;;OUTDOOR;AZOTEA;PEQUE•O;UL;FO;ES58548-R Hotel Beverly Hills;Co-Ubicado;SBA;Calle llama del Bosque Numero 7 Pte. Urb Madre Selva, Santa Elena Antiguo Cuscatl†n, La Libertad.;Antiguo Cuscatlan
390252;GUADALUPE LZ;13.346256;-88.879326;Pendiente;N/A;;57;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;Guadalupe La Zorra Guadalupe La Zorra;Co-Ubicado;TETRA;ˇCant¢n Guadalupe la zorra, Colonia La Esperanza, Municipio San Luis La Herradura, Departamento de La Paz.;San Luis La Herradura
391790;VALLA STEINER;13.670369;-89.266712;Pendiente;N/A;;24;;OUTDOOR;VALLA;PEQUE•O;UL;FO;VALLA STEINER VALLA STEINER;Co-Ubicado;PUBLIMOVIL;Carretera a Santa Tecla, despuÇs de El Trebol Oficinas de Steiner;Santa Tecla
390253;PARAISO DE OSORIO;13.645211;-88.963735;516815901;DELSUR;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;Paraiso de Osorio;Co-Ubicado;TETRA;Calle hacia las antenas, Municipio de Para°so de Osorio, Departamento de Laˇ Paz.;San Luis Talpa
391791;COLINAS DE SANTA TERESA;13.701312;-89.277768;Pendiente;N/A;;50;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;SV-LI-1009 Colinas de Santa Teresa;Co-Ubicado;PHOENIX;Calle Al Volc†n, Caser°o El Espino, Cooperativa El Espino;Santa Tecla
390254;ZACATECOLUCA NORTE;13.515257;-88.870183;Pendiente;N/A;;50;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;SV-PA-1071 Zacatecoluca;Co-Ubicado;PHOENIX;Av. Juan Manuel Rodriguez 952, Barrio El Calvario Municipio de Zacatecoluca y Departamento de La Paz;Zacatecoluca
391792;ZONA INDUSTRIAL MERLIOT;13.674446;-89.26002;603410800;DELSUR;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;682 ZONA INDUSTRIAL MERLIOT;Co-Ubicado;VIVA OUTDOOR;Boulevard Si- Ham, Calle L3, Zona Industrial Merliot, La Libertad, El Salvador;Antiguo Cuscatlan
390255;AEROMAN;13.44203;-89.0677;N/A;N/A;;26;;OUTDOOR;MONOPOLO;PEQUE•O;3G/4G;FO;TSVDG08001 Aeroman;Co-Ubicado;TORRECOM;AEROPUERTO INTERNACIONAL OSCAR ARNULFO ROMERO Y GALDAMEZ, ACCESO 6 MUNICIPIO DE SAN LUIS TALPA, LA PAZ;San Luis Talpa
391797;BULEVAR MONSE•OR ROMERO;13.684418;-89.276291;603932100;DELSUR;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF05173 Ca La Monta§a;Co-Ubicado;TORRECOM;Calle a Villas de La Monta§a y Boulevar Monse§or romero;Santa Tecla
390256;PLAZA LOS COCOS;13.479559;-89.065289;603468300;DELSUR;;41;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;SV-PA-1013 DESVIO  ZACATECOLUCA;Co-Ubicado;PHOENIX;Lotificacion Miramar, canton Comalapa, Municipio de San Luis Talpa, contiguo a Paza de Cocos;San Pedro Masahuat
391798;CUMBRES DE CUSCATLAN;13.664978;-89.232181;603932300;DELSUR;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;SKY-00157 CUMBRES DE CUSCATLAN;Co-Ubicado;TESCO SA DE CV;Parque Jicaral, Residencial Cumbres de la Esmeralda, Antiguo Cuscatlan;Antiguo Cuscatlan
390257;SAPUYO;13.502411;-88.866811;Pendiente;N/A;;28;;OUTDOOR;MONOPOLO;PEQUE•O;3G/4G;FO;SAPUYO SV-02-0935-09;Co-Ubicado;Sites Tp;Calle Antigua a Zacatecoluca, contiguona Taller Baron ;Zacatecoluca
391801;PINARES DE SUIZA;13.670094;-89.294697;603468000;DELSUR;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF05170 Pinares De Suiza;Co-Ubicado;TORRECOM;10 Av. Sur y 8 Calle poniente, bodegas advanced Energy, Santa Tecla, La Libertad;Santa Tecla
390258;SAN RAFAEL OBRAJUELO 2;13.502014;-88.920959;604900900;DELSUR;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;TSVTF08212 San Rafael Obrajuelo;Co-Ubicado;TORRECOM;CARRETERA ANTIGUA A ZACATECOLUCA,ZONA ORIENTE DE SAN RAFAEL OBRAJUELO, LA PAZ;Santiago Nonualco
391802;JARDINES DE MERLIOT;13.6770197;-89.2707935;603467900;DELSUR;;24;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF05175 La Sabana;Co-Ubicado;TORRECOM;Avenida El Boqueron Calle Tepeagua, Colonia Jardines de Merliot;Santa Tecla
390259;EL ACHIOTAL;13.401833;-89.033036;Pendiente;N/A;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;MW;EL ACHIOTAL SV-02-0332-08;Co-Ubicado;Sites Tp;CANTON Y CRIO EL ACHIOTAL ,LA PAZ;San Pedro Masahuat
391803;CLUB TECLENO;13.67792;-89.284572;604047400;DELSUR;;27;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;SV-LI-1021 Santa Tecla Centro;Co-Ubicado;PHOENIX;Calle Don Bosco Numero 3 - 1, Santa Tecla.;Santa Tecla
390260;CUYULTITAN 2;13.556154;-89.098325;Pendiente;N/A;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;CUYULTITAN SV-02-0313-07;Co-Ubicado;Sites Tp;Cant¢n San Isidro, en el lugar llamado Barro Azul, jurisdicci¢n de Cuyultit†n, Departamento de La Paz.;Cuyultitan
391804;REDONDEL UTILA;13.663046;-89.277967;Pendiente;N/A;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF05169 Salida Al Puerto;Co-Ubicado;TORRECOM;Redondel Utila carretera a Puerto de La Libertad y Boulevar Sur, Santa Tecla;Santa Tecla
390261;LAS HOJAS;13.363267;-89.050293;Pendiente;N/A;;50;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;MW;LAS HOJAS SV-02-0567-07;Co-Ubicado;Sites Tp;Canton las Hojas, calle al hotel Las Hojas Resort, San Pedro Masahuat;San Pedro Masahuat
391806;ORDEN DE MALTA;13.665635;-89.26469;Pendiente;N/A;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF05172 Santa Elena 4;Co-Ubicado;TORRECOM;Direcci¢n: boulevard orden de malta, Centro Comercial Montelena, Antiguo Cuscatl†n, La Libertad;Antiguo Cuscatlan
390262;SANTA CRUZ CHACASTAL;13.536257;-88.970276;Pendiente;N/A;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;FO;Santa Cruz Chacastal;Co-Ubicado;TETRA;En el punto llamado el cerro de Malancola, Cant¢n Santa Teresa, Municipio de Santiago Nonualco, Departamento de La Paz.;Santiago Nonualco
391823;PLAN DE LA LAGUNA 3;13.675668;-89.245556;Pendiente;N/A;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF05197 Plan De La Laguna 3;Co-Ubicado;TORRECOM;Bulevar Walter Thilo Deningher, Imprenta Bellas Artes, Antiguo Cuscatlan, La Libertad;Antiguo Cuscatlan
390263;ROSARIO DE LA PAZ 2;13.501503;-89.030143;Pendiente;N/A;;45;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;SV-PA-1010 ROSARIO DE LA PAZ ;Co-Ubicado;PHOENIX;Pasaje 1, Lotificaci¢n San Ernesto Rosario La Paz.;Rosario de La Paz
391824;RESIDENCIAL LOS CIPRECES;13.6778891;-89.2923491;Pendiente;N/A;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF05198 Res Los Cipreces;Co-Ubicado;TORRECOM;8a Ave Norte No 3-8, Residencial Los Cipreses, Santa Tecla;Santa Tecla
390264;EL PIMENTAL;13.388668;-89.099208;Pendiente;N/A;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;MW;El Pimental;Co-Ubicado;TETRA;"Calle Principal, Playa el Pimental, Municipio de San
Luis Talpa, Departamento de La Paz.";San Luis Talpa
391834;LAS PILETAS 2;13.654724;-89.278578;Pendiente;N/A;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF05209 Las Piletas;Co-Ubicado;TORRECOM;Carretera a La Libertad Norte, Contiguo a Motel La Campana, Nuevo Cuscatl†n, La Libertad;Nuevo Cuscatlan 
390265;IGLESIA OLOCUILTA;13.569036;-89.118249;Pendiente;N/A;;21;;OUTDOOR;AZOTEA;PEQUE•O;3G/4G;FO;ES58095-R IGLESIA OLOCUILTA;Co-Ubicado;SBA;Iglesia parroquial de Olocuilta, Municipio de Olocuilta, La Paz;Olocuilta
391850;POSTE UTILA 2;13.6704363;-89.2790712;Pendiente;N/A;;21;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF05213 Utila 2;Co-Ubicado;TORRECOM;15 ave sur Santa Tecla;Santa Tecla
390266;SAN MARCELINO 2;13.356031;-89.027376;Pendiente;N/A;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;ES58623-A SAN MARCELINO;Co-Ubicado;SBA;Hacienda Santa Teresa. Porci¢n 1-4. Lotficaci¢n Agr°cola Pol°gono 1 Lote 4. (Segregaci¢n). Hacienda Santa Teresa I-IG. correspondiente a la ubicaci¢n geogr†fica de San Marcelino. San Pedro Masahuat. departamento de La Paz;San Pedro Masahuat
391864;SIEMENS;13.671195;-89.257301;Pendiente;N/A;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;SV-SO-1009 Santa Elena SDH;Co-Ubicado;PHOENIX;Av Lamatepec y Calle Chaparrastique, Zona industrial Santa Elena, Antiguo Cuscatlan, La Libertad;Antiguo Cuscatlan
390267;SAN LUIS TALPA 2;13.468651;-89.087669;Pendiente;N/A;;42;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;TBS02083 San Luis Talpa 2;Co-Ubicado;TETRA;Parcelaci¢n El Rey, Pol°gono A, Lote 5, San Luis Talpa, La Paz;San Luis Talpa
391878;TIPICOS MARGOT;13.664687;-89.274945;606778200;DELSUR;;27;;OUTDOOR;VALLA;PEQUE•O;UL;FO;TIPICOS MARGOT;Co-Ubicado;PUBLIMOVIL;Carretera a puerto de la libertad km 6.5 contiguo a Restaurante T°picos Margot, Santa Tecla;Santa Tecla
390268;SAN JOSE ARRIBA;13.514894;-88.967569;Pendiente;N/A;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;San Jose Arriba;Co-Ubicado;TETRA;Cant¢n San JosÇ Arriba, Municipio de Santiago Nonualco, Departamento de La Paz.;Santiago Nonualco
391887;VALLA LAS DELICIAS;13.673895;-89.300533;Pendiente;N/A;;22;;OUTDOOR;VALLA;PEQUE•O;UL;FO;71;Co-Ubicado;VIVA OUTDOOR;Residencial Don Bosco, lote 13 y 13¶, cuarta etapa, pje. 6 y segunda calle poniente;Santa Tecla
390269;JALPONGUITA;13.491837;-88.951292;Pendiente;N/A;;72;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;ES58790-A JALPONGUITA;Co-Ubicado;SBA;Km 54.5 carretera a Zacatecoluca Lotificaci¢n Jalponguita lotes 11 y 13 Santiago Nonualco. La Paz;Santiago Nonualco
New Huawei;VALLA PUMA EL PEDREGAL;13.678453;-89.252931;Pendiente;N/A;;26;;OUTDOOR;VALLA;PEQUE•O;UL;FO;VALLA PUMA EL PEDREGAL;Co-Ubicado;PUBLIMOVIL;Gasolinera Puma, Calle El Pedregal, Ciudad Merliot;Antiguo Cuscatlan
390270;CUYULTITAN 3;13.537031;-89.094397;Pendiente;N/A;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;LA QUEZADILLA SV-02-0383-09;Co-Ubicado;Sites;Azada de Los Chivos, Villa de Cuyultitan 4¯ Porci¢n, La Paz;Cuyultitan
New Huawei;SANTA MARTHA AYAGUALO;13.626167;-89.287966;;;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;EBTS_089 SANTA MARTA;Co-Ubicado;Intelfon;KILOMETRO 15 1/2 SOBRE CARETERA AL PUERTO DE LA LIBERTAD , DEPARTAMENTO DE LA LIBERTAD.;Santa Tecla
390271;PIEDRONAS;13.483177;-88.907779;Pendiente;N/A;;45;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;PIEDRONAS SV-02-0411-09;Co-Ubicado;Sites Tp;Cant¢n Los Zacatillos,Km 59 Ca a Zacatecoluca;San Juan Nonualco
390415;HUIZUCAR;13.585284;-89.237588;507754702;DELSUR;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;GUL;MW;SV-LI-1158 Huizucar;Co-Ubicado;PHOENIX;Barrio San Miguel, Municipio de Huizucar;Huizucar
390272;COMALAPA CLARO;13.499945;-89.071794;Pendiente;N/A;;50;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;COMALAPA SV-02-0372-09;Co-Ubicado;Sites;Dir. Cant¢n Comalapa, Lote 2 Pol°gono 4 y Lotificaci¢n Comalapa I;Tapalhuaca
390448;AYAGUALO;13.614701;-89.281072;515447301;DELSUR;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;GUL;FO;"Ayagualo PHOENIX	SV-LI-115";Co-Ubicado;PHOENIX;Valle El MatazaNo, Calle antigua a San Jose Villanueva,Municipio de San Jose Villanueva Departamento de La Libertad;San Jose Villanueva
390273;SAN JUAN TALPA 2;13.504187;-89.093854;Pendiente;N/A;;35;;OUTDOOR;MONOPOLO;PEQUE•O;3G/4G;FO;SAN JUAN TALPA SV-02-0167-04;Co-Ubicado;Sites;Bo. El Calvario, calle El Mirador, cant¢n El Tobalïn;San Juan Talpa
New Huawei;SANTA TECLA SAN JOSE;13.686912;-89.294588;;;;36;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;SV-LI-1002- SANTA TECLA SAN JOSE;Co-Ubicado;PHOENIX;Calle San Jose Altos De San Jose Santa Tecla;Santa Tecla
390274;SAN PEDRO NONUALCO 2;13.602981;-88.923017;Pendiente;N/A;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;ES58597-A SAN PEDRO NONUALCO VOLCANO;Co-Ubicado;SBA;Calle principal y 8 Ave. Sur. Bo. San JosÇ #18. San Pedro Nonualco.;San Pedro Nonualco
390276;SANTIAGO NONUALCO AUTOPISTA;13.495264;-88.940126;Pendiente;N/A;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;San Rafael SV-PA-1007;Co-Ubicado;PHOENIX;Col. Jalponguita, Calle Principal, Cant¢n San Luis Jalponguita, Fte Al Basurero;Santiago Nonualco
391502;CYTEC;13.687807;-89.239926;2368862;CAESS;;30;;OUTDOOR;MONOPOLO;MEDIANO;GUL;FO;Cytec;Arrendado;TEM ARRENDADOS;Av. Rep£blica de Colombia, numero 324, Colonia San Benito, San Salvador.;San Salvador
390277;LAS GUARUMAS;13.439669;-88.972669;Pendiente;N/A;;50;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;LAS GUARUMAS SV-02-0288-08;Co-Ubicado;Sites Tp;Cton. Las Guarumas, caser°o Santa Rita, Santiago Nonualco;Santiago Nonualco
391503;HOTEL EL SALVADOR;13.709599;-89.243011;5732131;CAESS;;27;;OUTDOOR;MONOPOLO;PEQUE•O;GUL;FO;TSVDG06122 Radisson;Co-Ubicado;TORRECOM;91 Avenida Norte y 11 calle poniente, Calle El Mirador Colonia Escalon, San Salvador.;San Salvador
390278;SANTA CRUZ PORRILLO;13.438553;-88.794941;Pendiente;N/A;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;SANTA CRUZ PORRILLO SV-02-0159-04;Co-Ubicado;Sites Tp;Terreno rustico ubicado en Lotificaci¢n Santa Cruz Porrillo II, Lote #l poligo 5, Cant¢n Santa Cruz Porrillo;Tecoluca
391506;MONTECRISTO;13.701052;-89.225417;5250216;CAESS;;38;;OUTDOOR;AZOTEA;GRAN;GUL;FO;Montecristo;Arrendado;TEM ARRENDADOS;Paseo General Escalon Frente a El Salvador del Mundo, Edificio Montecristo San Salvador.;San Salvador
390279;TECOLUCA NORTE;13.544077;-88.778011;Pendiente;N/A;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;4G;FO;TECOLUCA SV-02-0161-04;Co-Ubicado;Sites;Terreno rustico situado en Hda Concepci¢n Ramirez;Tecoluca
391508;LOMAS DE SAN FRANCISCO;13.681024;-89.230307;603467800;DELSUR;;30;;OUTDOOR;MONOPOLO;PEQUE•O;GUL;FO;TSVTF06140 Lomas De San Francisco;Co-Ubicado;TORRECOM;Lote No 7 block E, Recidencial Lomas de San Francisco, calle numero 1, casa de esquina, San Salvador.;San Salvador
390280;EL SALAMO;13.581977;-89.128652;Pendiente;N/A;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;EL SALAMO SV-02-0382-09;Co-Ubicado;Sites;Carretera a Aeropuerto a Comalapa Km. 19.9, La Paz;Olocuilta
391509;MASFERRER;13.70284;-89.24848;2367445;CAESS;;24;;OUTDOOR;AZOTEA;GRAN;GUL;FO;Masferrer;Arrendado;TEM ARRENDADOS;Centro Comercial Masferrer, Contiguo a Redondel Masferrer, San Salvador.;San Salvador
390281;CUPINCO II;13.547012;-89.115;Pendiente;N/A;;30;;OUTDOOR;MONOPOLO;PEQUE•O;3G/4G;FO;CUPINCO II SV-02-0235-10;Co-Ubicado;Sites;Inmueble de nat. R£stica, ubicado en el Cant¢n Cupinco identificado como solar de vivienda Nß 7 Pol. C Hacienda Santa B†rbara Cacapa porci¢n 2, Jurisidicci¢n de Olocuilta.;Olocuilta
391513;MONSERRAT;13.68604;-89.20637;105249001;DELSUR;;50;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;GUL;FO;Monserrat;Arrendado;TEM ARRENDADOS;Avenida Bella Vista, Colonia Santa Ursula, (Motel La Cigarra), San Salvador;San Salvador
390282;SANTO TOMAS INTELFON;13.623363;-89.122911;Pendiente;N/A;;48;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;SANTO TOMAS;Co-Ubicado;INTELFON;CANTON EL MORRO, KM 15 CARRETERA A ZACATECOLUCA, JURISDICCI‡N DE SANTIAGO TEXACUANGOS;Santiago Texacuangos
391515;SAQUIRO;13.6874;-89.22382;2369040;CAESS;;30;;OUTDOOR;MONOPOLO;MEDIANO;GUL;FO;Saquiro;Arrendado;TEM ARRENDADOS;Urbanizacion San Francisco, Departamento de San Salvador;San Salvador
390283;ICHANMICHEN;13.497417;-88.878917;Pendiente;N/A;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;ICHANMICHEN SV-02-0188-05;Co-Ubicado;Sites;Barrio La Cruz de la poblaci¢n de Santo Domingo, jurisdicci¢n de Santo Domingo;Zacatecoluca
391521;LOGISTICA;13.699458;-89.217948;N/A;N/A;;20;;OUTDOOR;MONOPOLO;PEQUE•O;GUL;FO;LOGISTICA ;Arrendado;TEM CASA DE CLIENTE;57 ave sur, entre Ave Rosevelt y ave Olimpica, San Salvador;San Salvador
390284;LAS BRISAS SAN FRANCISCO CHINAMECA;13.622041;-89.091469;Pendiente;N/A;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;LAS BRISAS SAN FRANCISCO CHINAMECA SV-02-0554-09;Co-Ubicado;Sites Tp;Cant¢n Candelaria, San Francisco Chinameca, ;San Francisco Chinameca
391525;BETHOVEN;13.700915;-89.234408;2376126;CAESS;;30;;OUTDOOR;MONOPOLO;MEDIANO;GUL;FO;BETHOVEN;Arrendado;TEM ARRENDADOS;77 ave sur y Calle Juan JosÇ Ca§as No 103 Colonia Escalon, San Salvador.;San Salvador
